source,target,weight,Age_Giver,Age_Recipient
Fildit,Orllrw,1,44,49
Doleoy,Orllrw,1,36,49
Doleoy,Orllrw,1,51,64
Scpica,Orllrw,1,NA,107
Harear,Orllrw,1,NA,108
Karial,Orllrw,1,70,110
Doleoy,Orllrw,1,88,101
Doleoy,Orllrw,1,87,100
Scpica,Orllrw,1,NA,109
Lukaus,Orllrw,1,NA,109
Toenol,Orllrw,1,47,63
Joceoy,Orllrw,1,100,109
Lukaus,Orllrw,1,NA,107
Frwnre,Orllrw,1,147,101
Kalaam,Orllrw,1,NA,109
Karial,Orllrw,1,68,108
Lukaus,Orllrw,1,NA,109
Kisain,Orllrw,1,NA,101
Lukaus,Orllrw,1,NA,108
Asovsi,Orllrw,1,58,63
Scpica,Orllrw,1,NA,108
Kisain,Orllrw,1,NA,102
JKJKK,Orllrw,1,119,101
Nieyia,Orllrw,1,NA,61
Scpica,Orllrw,1,NA,107
Dinsic,Orllrw,1,76,59
JKJKK,Orllrw,1,119,101
Lukaus,Orllrw,1,NA,108
Scpica,Orllrw,1,NA,110
Lukaus,Orllrw,1,NA,108
Doleoy,Orllrw,1,88,101
Joceoy,Orllrw,1,54,63
Scpica,Orllrw,1,NA,110
Doleoy,Orllrw,1,94,108
JKJKK,Orllrw,1,120,101
Nieyia,Orllrw,1,NA,49
Doleoy,Orllrw,1,88,101
Lukaus,Orllrw,1,NA,109
Scpica,Orllrw,1,NA,107
Nieyia,Orllrw,1,NA,60
Lukaus,Orllrw,1,NA,109
Doleoy,Orllrw,1,88,101
Frwnre,Orllrw,1,147,101
Scpica,Orllrw,1,NA,108
Karial,Orllrw,1,68,109
Yadeao,Orllrw,1,NA,62
JKJKK,Orllrw,1,119,101
Joceoy,Orllrw,1,99,108
Scpica,Orllrw,1,NA,109
Brlera,Orllrw,1,NA,108
Frwnre,Orllrw,1,148,101
Brtero,Orllrw,1,61,49
Nieyia,Orllrw,1,NA,61
Karial,Orllrw,1,69,109
Scpica,Orllrw,1,NA,110
Scpica,Orllrw,1,NA,108
Scpica,Orllrw,1,NA,109
Auenus,Orllrw,1,94,102
Karial,Orllrw,1,68,108
Lukaus,Orllrw,1,NA,108
Doleoy,Orllrw,1,97,110
Joceoy,Orllrw,1,100,109
Setier,Pietik,1,55,31
Zobaom,Pietik,1,13,52
Ketsea,Pietik,1,42,32
Okgoka,Pietik,1,130,19
Kaguas,Pietik,1,21,52
Ketsea,Pietik,1,29,19
Nykayi,Pietik,1,20,55
Sesseu,Pietik,1,45,55
Auenus,Pietik,1,67,18
Okgoka,Pietik,1,131,20
Clrale,Pietik,1,27,31
Ketsea,Pietik,1,29,19
Amlimb,Pietik,1,49,45
Mzzuzu,Pietik,1,26,55
Cohooe,Pietik,1,50,55
ShRahe,Pietik,1,68,18
Doleoy,Pietik,1,96,54
Clrale,Pietik,1,16,20
Amlimb,Pietik,1,52,47
Anvont,Pietik,1,45,32
Clrale,Pietik,1,15,19
Clrale,Pietik,1,49,53
Clrale,Pietik,1,15,19
Cohooe,Pietik,1,26,30
Kalaam,Pietik,1,NA,32
Hoonou,Pietik,1,43,52
Clrale,Pietik,1,16,20
Trnsra,Pietik,1,28,52
Xenaen,Pietik,1,56,54
Takaan,Pietik,1,15,18
Ethato,Pietik,1,40,52
Ethato,Pietik,1,18,30
Takaan,Pietik,1,15,19
Okgoka,Pietik,1,131,20
Ketsea,Pietik,1,41,31
Amlimb,Pietik,1,35,30
Sesseu,Pietik,1,10,19
Molaog,Pietik,1,25,53
Anvont,Pietik,1,43,30
Ethato,Pietik,1,18,30
Clrale,Pietik,1,15,19
ShRahe,Pietik,1,68,18
Nieyia,Pietik,1,NA,4
ShRahe,Pietik,1,81,32
Ludaua,Pietik,1,32,19
Ethato,Pietik,1,41,53
Xenaen,Pietik,1,48,46
Toenol,Pietik,1,71,31
Clrale,Pietik,1,15,19
Amlimb,Pietik,1,59,54
Ketsea,Pietik,1,64,54
Okgoka,Pietik,1,131,20
Takaan,Pietik,1,15,18
Kisain,Pietik,1,NA,31
Takaan,Pietik,1,16,20
Okgaka,Pietik,1,30,32
Clrale,Pietik,1,15,19
Brlera,Pietik,1,NA,46
Molaog,Pietik,1,27,55
Clrale,Pietik,1,43,47
Okgaka,Pietik,1,42,44
Amlimb,Pietik,1,36,31
JKJKK,Pietik,1,92,19
Xenaen,Pietik,1,56,54
Karial,Pietik,1,34,19
Clrale,Pietik,1,16,20
Ketsea,Pietik,1,41,31
Trnsra,Pietik,1,23,47
Nieyia,Pietik,1,NA,8
Sesseu,Pietik,1,46,55
Clrale,Pietik,1,42,46
Clrale,Pietik,1,14,18
Brlera,Pietik,1,NA,53
Takaan,Pietik,1,16,19
Yaraao,Prttra,1,51,92
Vigair,Prttra,1,45,92
Vigair,Prttra,1,44,92
Joceoy,Prttra,1,53,79
Priare,Prttra,1,NA,77
Yaraao,Prttra,1,51,92
Lomeom,Prttra,1,NA,65
Brtero,Prttra,1,62,67
Brlera,Prttra,1,NA,79
JKJKK,Prttra,1,93,92
Toenol,Prttra,1,60,92
Setier,Prttra,1,44,92
Nieyia,Prttra,1,NA,66
Joceoy,Prttra,1,50,77
Sheyhe,Prttra,1,60,79
Ganeab,Prttra,1,NA,65
Takaan,Prttra,1,16,92
Takaan,Prttra,1,16,92
Cohooe,Prttra,1,15,92
Brlera,Prttra,1,NA,66
Lukaus,Prttra,1,NA,66
Yaraao,Prttra,1,51,92
Muinuf,Prttra,1,34,92
Brlera,Prttra,1,NA,65
Vigair,Prttra,1,44,92
Fildit,Prttra,1,58,81
ShRahe,Prttra,1,58,80
Doleoy,Prttra,1,62,92
Muinuf,Prttra,1,34,92
Brtero,Prttra,1,74,79
Addede,Prttra,1,102,65
Addede,Prttra,1,114,77
Brtero,Prttra,1,61,66
Yadeao,Prttra,1,NA,66
Lomeom,Prttra,1,NA,65
Vigair,Prttra,1,45,92
Callar,Prttra,1,54,76
Scpfch,Prttra,1,57,92
Joceoy,Prttra,1,51,77
Muinuf,Prttra,1,33,92
Joceoy,Prttra,1,54,80
Vigair,Prttra,1,45,92
ShRahe,Prttra,1,69,92
Cohooe,Prttra,1,15,92
Toenol,Prttra,1,60,92
Ketsea,Prttra,1,30,92
Brtero,Prttra,1,62,67
Auenus,Prttra,1,42,66
Doleoy,Prttra,1,51,81
Vigair,Prttra,1,44,92
Brtero,Prttra,1,62,67
Cohooe,Prttra,1,15,92
Lomeom,Prttra,1,NA,66
Yaraao,Prttra,1,51,92
Scpfch,Prttra,1,57,92
Yadeao,Prttra,1,NA,65
Sheyhe,Prttra,1,57,76
Brtero,Prttra,1,60,65
Toenol,Prttra,1,60,92
Kisain,Prttra,1,NA,67
Scpica,Sc15ca,1,NA,3
Frwnre,Sc15ca,1,109,2
Scpica,Scpfch,1,NA,42
Trnsra,Scpfch,1,30,91
Scpica,Scpfch,1,NA,69
Doleoy,Scpfch,1,35,30
Doleoy,Scpfch,1,61,56
Scpica,Scpfch,1,NA,84
Joceoy,Scpfch,1,53,44
Trnsra,Scpfch,1,30,91
Scpica,Scpfch,1,NA,69
Doleoy,Scpfch,1,61,56
Scpica,Scpfch,1,NA,83
Karial,Scpfch,1,60,82
Scpica,Scpfch,1,NA,31
Doleoy,Scpfch,1,94,90
Scpica,Scpfch,1,NA,57
Doleoy,Scpfch,1,61,56
Doleoy,Scpfch,1,37,32
Auenus,Scpfch,1,80,69
Auenus,Scpfch,1,80,69
ShRahe,Scpfch,1,102,90
Doleoy,Scpfch,1,74,69
Scpica,Scpfch,1,NA,83
Karial,Scpfch,1,67,90
Auenus,Scpfch,1,93,83
Doleoy,Scpfch,1,87,82
Scpica,Scpfch,1,NA,57
Scpica,Scpfch,1,NA,68
Asovsi,Scpfch,1,44,32
Lukaus,Scpfch,1,NA,68
Karial,Scpfch,1,62,84
Nykayi,Scpfch,1,20,92
Doleoy,Scpfch,1,36,31
Auenus,Scpfch,1,79,68
Clrale,Scpfch,1,14,56
Karial,Scpfch,1,61,83
JKJKK,Scpfch,1,120,84
Anvont,Scpfch,1,44,68
Karial,Scpfch,1,67,90
Auenus,Scpfch,1,100,90
Frwnre,Scpfch,1,95,31
Karial,Scpfch,1,67,90
Sesseu,Scpfch,1,37,84
Auenus,Scpfch,1,100,89
Scpica,Scpfch,1,NA,83
Scpica,Scpfch,1,NA,56
Toenol,Scpfch,1,60,57
Scpica,Scpfch,1,NA,69
Karial,Scpfch,1,68,90
Karial,Scpfch,1,67,90
Karial,Scpfch,1,62,84
Scpica,Scpfch,1,NA,56
Karial,Scpfch,1,60,82
Scpica,Scpfch,1,NA,32
Priare,Scpfch,1,NA,92
Kakaaf,Scpfch,1,66,31
Auenus,Scpfch,1,79,69
Lileib,Scpfch,1,NA,83
Karial,Scpfch,1,68,90
Scpica,Scpfch,1,NA,57
Auenus,Scpfch,1,80,69
Karial,Scpfch,1,62,85
Hueyux,Scpfch,1,72,57
Karial,Scpfch,1,69,92
Doleoy,Scpfch,1,61,56
Scpica,Scpfch,1,NA,69
Auenus,Scpfch,1,67,56
Scpica,Scpfch,1,NA,46
Doleoy,Scpfch,1,61,56
Karial,Scpfch,1,67,89
Karial,Scpfch,1,68,90
Brlera,Scpfch,1,NA,43
Scpica,Scpfch,1,NA,69
Trnsra,Scpfch,1,23,85
Scpica,Scpfch,1,NA,31
Joceoy,Scpfch,1,53,44
Auenus,Scpfch,1,79,68
Scpica,Scpfch,1,NA,56
Scpica,Scpfch,1,NA,68
Doleoy,Scpfch,1,51,46
Anvont,Scpfch,1,43,68
Scpica,Scpfch,1,NA,41
Doleoy,Scpfch,1,46,41
Scpica,Scpfch,1,NA,67
Joceoy,Scpfch,1,51,42
Joceoy,Scpfch,1,54,45
Anvont,Scpfch,1,61,85
Anvont,Scpfch,1,45,69
Frwnre,Scpfch,1,148,84
Karial,Scpfch,1,60,82
Doleoy,Scpfch,1,87,82
Scpica,Scpfch,1,NA,69
Scpica,Scpfch,1,NA,57
Doleoy,Scpfch,1,87,83
ShRahe,Scpfch,1,68,56
Scpica,Scpfch,1,NA,57
Karial,Scpfch,1,67,90
Clrale,Scpfch,1,48,89
Scpica,Scpfch,1,NA,31
Ketsea,Scpfch,1,65,92
Karial,Scpfch,1,60,82
Harear,Scpfch,1,NA,70
Setier,Scpfch,1,55,69
Scpica,Scpfch,1,NA,57
Scpica,Scpfch,1,NA,31
Joceoy,Scpfch,1,51,42
Scpica,Scpfch,1,NA,67
Auenus,Scpfch,1,80,70
Anvont,Scpfch,1,58,82
Scpica,Scpfch,1,NA,57
Kalaam,Scpfch,1,NA,85
Karial,Scpfch,1,67,90
Karial,Scpfch,1,67,90
Joceoy,Scpfch,1,41,32
Doleoy,Scpfch,1,87,82
Scpica,Scpfch,1,NA,56
Trnsra,Scpfch,1,29,90
Scpica,Scpfch,1,NA,83
Anvont,Scpfch,1,45,69
Doleoy,Scpfch,1,61,56
Karial,Scpfch,1,67,89
Brlera,Scpfch,1,NA,82
Joceoy,Scpfch,1,100,91
Scpica,Scpfch,1,NA,32
Isrosh,Scpfch,1,22,69
Karial,Scpfch,1,60,82
Amlimb,Scpfch,1,56,89
Trnsra,Scpfch,1,30,91
Ganeab,Scpfch,1,NA,30
ShRahe,Scpfch,1,102,90
Frwnre,Scpfch,1,146,82
Scpica,Scpfch,1,NA,56
Scpica,Scpfch,1,NA,46
Scpica,Scpfch,1,NA,68
ShRahe,Scpfch,1,69,57
Anvont,Scpfch,1,33,57
Scpica,Scpfch,1,NA,56
Karial,Scpfch,1,61,83
Karial,Scpfch,1,67,89
Asovsi,Scpfch,1,54,42
Auenus,Scpfch,1,78,68
Doleoy,Scpfch,1,36,31
Doleoy,Setier,1,88,69
Karial,Setier,1,61,69
Auenus,Setier,1,79,55
Auenus,Setier,1,100,76
Kisain,Setier,1,NA,68
Yaraao,Setier,1,63,55
Molaog,Setier,1,23,76
Harear,Setier,1,NA,77
Lukaus,Setier,1,NA,55
Brlera,Setier,1,NA,42
Auenus,Setier,1,80,56
ShRahe,Setier,1,103,77
Amlimb,Setier,1,36,55
Amlimb,Setier,1,36,55
Amlimb,Setier,1,36,55
Molaog,Setier,1,26,78
Ketsea,Setier,1,65,79
Molaog,Setier,1,26,78
Yaraao,Setier,1,50,42
Amlimb,Setier,1,49,68
Toenol,Setier,1,60,43
Harear,Setier,1,NA,56
Karial,Setier,1,61,69
Ethato,Setier,1,18,54
Zobaom,Setier,1,15,78
Karial,Setier,1,61,69
Okgoka,Setier,1,130,42
Nabiai,Setier,1,NA,18
Dinsic,Setier,1,118,69
Nabiai,Setier,1,NA,18
Bearea,Setier,1,41,43
Karial,Setier,1,61,70
Muinuf,Setier,1,32,42
Auenus,Setier,1,80,56
Cohooe,Setier,1,49,77
Toenol,Setier,1,60,43
Dinsic,Setier,1,92,43
Hueyux,Setier,1,72,44
Setier,Setier,1,70,70
Toenol,Setier,1,59,42
Hueyux,Setier,1,71,42
Muinuf,Setier,1,33,43
Doleoy,Setier,1,62,43
Auenus,Setier,1,79,55
Clrale,Setier,1,16,43
Kalaam,Setier,1,NA,70
ShRahe,Setier,1,105,79
Nabiai,Setier,1,NA,18
Auenus,Setier,1,79,55
Byonyr,Setier,1,55,78
Takaan,Setier,1,15,42
Karial,Setier,1,61,69
Lukaus,Setier,1,NA,76
Harear,Setier,1,NA,56
Lukaus,Setier,1,NA,76
Takaan,Setier,1,15,42
Ludaua,Setier,1,67,79
Amlimb,Setier,1,51,70
Mzzuzu,Setier,1,24,77
Molaog,Setier,1,27,79
Nabiai,Setier,1,NA,17
Nabiai,Setier,1,NA,18
Auenus,Setier,1,79,55
Ethato,Setier,1,40,76
Bearea,Setier,1,40,42
Auenus,Setier,1,79,55
Amlimb,Setier,1,50,69
Clrale,Setier,1,14,42
Karial,Setier,1,61,69
Amlimb,Setier,1,35,54
Auenus,Setier,1,80,56
Clrale,Setier,1,16,43
Doleoy,Setier,1,62,43
ShRahe,Setier,1,68,43
Mosaom,Setier,1,40,54
Auenus,Setier,1,79,55
Muinuf,Setier,1,69,79
Caviap,Setier,1,25,77
Clrale,Setier,1,14,42
Ethato,Setier,1,18,54
Nabiai,Setier,1,NA,17
Muinuf,Setier,1,67,77
Auenus,Setier,1,102,78
Amlimb,Setier,1,36,55
Zobaom,Setier,1,14,77
Frwnre,Setier,1,148,70
Karial,Sesseu,1,34,10
Harear,Sesseu,1,NA,43
JKJKK,Sesseu,1,105,22
Hoonou,Sesseu,1,36,36
Okgoka,Sesseu,1,130,10
JKJKK,Sesseu,1,93,10
JKJKK,Sesseu,1,119,36
JKJKK,Sesseu,1,93,10
Cohooe,Sesseu,1,48,44
JKJKK,Sesseu,1,105,22
Karial,Sesseu,1,34,10
JKJKK,Sesseu,1,121,38
Clrale,Sesseu,1,26,21
JKJKK,Sesseu,1,119,36
Byonyr,Sesseu,1,53,43
Harear,Sesseu,1,NA,23
Mokaou,Sesseu,1,26,37
Okgoka,Sesseu,1,130,9
JKJKK,Sesseu,1,93,10
Clrale,Sesseu,1,48,43
JKJKK,Sesseu,1,94,11
JKJKK,Sesseu,1,93,10
Clrale,Sesseu,1,50,45
Okgoka,Sesseu,1,130,10
JKJKK,Sesseu,1,121,38
JKJKK,Sesseu,1,129,46
JKJKK,Sesseu,1,92,9
JKJKK,Sesseu,1,120,37
Mosaom,Sesseu,1,65,46
Mosaom,Sesseu,1,62,43
JKJKK,Sesseu,1,105,22
Mokaou,Sesseu,1,32,43
Cohooe,Sesseu,1,50,46
JKJKK,Sesseu,1,119,36
Byonyr,Sesseu,1,55,45
JKJKK,Sesseu,1,120,37
JKJKK,Sesseu,1,120,37
Karial,Sesseu,1,45,21
Harear,Sesseu,1,NA,43
Mosaom,Sesseu,1,29,10
JKJKK,Sesseu,1,106,23
JKJKK,Sesseu,1,92,9
JKJKK,Sesseu,1,104,21
Takaan,Sesseu,1,51,46
JKJKK,Sesseu,1,121,38
Karial,Sesseu,1,34,9
Clrale,Sesseu,1,48,43
JKJKK,Sesseu,1,104,21
JKJKK,Sesseu,1,92,9
Clrale,Sesseu,1,26,21
JKJKK,Sesseu,1,120,37
JKJKK,Sesseu,1,121,38
Ketsea,Sesseu,1,62,43
Karial,Sesseu,1,34,10
Karial,Sesseu,1,35,10
JKJKK,Sesseu,1,121,38
Doleoy,Sesseu,1,62,10
JKJKK,Sesseu,1,92,9
Karial,Sesseu,1,34,9
JKJKK,Sesseu,1,104,21
JKJKK,Sesseu,1,104,21
JKJKK,Sesseu,1,92,9
JKJKK,Sesseu,1,105,22
Cohooe,Sesseu,1,50,46
Kaguas,Sesseu,1,24,46
Mosaom,Sesseu,1,64,45
JKJKK,Sesseu,1,105,22
JKJKK,Sesseu,1,118,36
Mosaom,Sesseu,1,64,45
JKJKK,Sesseu,1,119,36
Clrale,Sesseu,1,48,43
Molaog,Sesseu,1,24,43
JKJKK,Sesseu,1,106,23
JKJKK,Sesseu,1,120,37
Hoonou,Sesseu,1,45,45
Clrale,Sesseu,1,50,45
JKJKK,Sesseu,1,104,21
Auenus,Sesseu,1,68,10
JKJKK,Sesseu,1,119,36
JKJKK,Sesseu,1,126,43
JKJKK,Sesseu,1,119,36
Karial,Sesseu,1,46,22
JKJKK,Sesseu,1,104,21
JKJKK,Sesseu,1,92,9
Xenaen,Sesseu,1,48,37
JKJKK,Sesseu,1,92,9
Xenaen,Sesseu,1,56,45
JKJKK,Sesseu,1,121,38
Fildit,Sesseu,1,70,11
Auenus,Sheyhe,1,57,62
Brtero,Sheyhe,1,75,61
JKJKK,Sheyhe,1,68,48
Brtero,Sheyhe,1,74,60
Lomeom,Sheyhe,1,NA,47
Lukaus,Sheyhe,1,NA,61
Auenus,Sheyhe,1,56,61
Harear,Sheyhe,1,NA,60
Lomeom,Sheyhe,1,NA,47
Mbmeba,Sheyhe,1,NA,58
Tooyol,Sheyhe,1,38,47
ShRahe,Sheyhe,1,43,47
Lomeom,Sheyhe,1,NA,59
Mbmeba,Sheyhe,1,NA,61
Mbmeba,Sheyhe,1,NA,47
Fildit,Sheyhe,1,56,59
Joceoy,Sheyhe,1,40,47
Nieyia,Sheyhe,1,NA,59
Lukaus,Sheyhe,1,NA,58
Toenol,Sheyhe,1,34,47
Lileib,Sheyhe,1,NA,47
Callar,Sheyhe,1,43,47
Fildit,Sheyhe,1,43,47
Doleoy,Sheyhe,1,49,60
Hoonov,Sheyhe,1,80,61
Mbmeba,Sheyhe,1,NA,61
Nieyia,Sheyhe,1,NA,59
Mbmeba,Sheyhe,1,NA,47
Addede,Sheyhe,1,117,61
JKJKK,Sheyhe,1,67,47
Brtero,Sheyhe,1,76,62
Mbmeba,Sheyhe,1,NA,47
Xenaen,ShRahe,1,55,103
Hoonov,ShRahe,1,103,80
Nykayi,ShRahe,1,18,102
Kalaam,ShRahe,1,NA,44
Hoonov,ShRahe,1,125,102
Kalaam,ShRahe,1,NA,81
Pietik,ShRahe,1,18,68
Kalaam,ShRahe,1,NA,58
Kalaam,ShRahe,1,NA,102
Kalaam,ShRahe,1,NA,69
Cohooe,ShRahe,1,40,95
Karial,ShRahe,1,69,104
Kalaam,ShRahe,1,NA,81
Xenaen,ShRahe,1,48,96
Hoonov,ShRahe,1,127,104
Kalaam,ShRahe,1,NA,95
Hoonov,ShRahe,1,92,69
Kalaam,ShRahe,1,NA,68
Kalaam,ShRahe,1,NA,80
Hoonov,ShRahe,1,126,104
Kalaam,ShRahe,1,NA,68
Kalaam,ShRahe,1,NA,96
Kalaam,ShRahe,1,NA,54
Kalaam,ShRahe,1,NA,102
Ketsea,ShRahe,1,64,104
Nykayi,ShRahe,1,18,102
Ketsea,ShRahe,1,57,97
Kalaam,ShRahe,1,NA,69
Hoonov,ShRahe,1,117,94
Hoonov,ShRahe,1,117,95
Hueyux,ShRahe,1,46,43
Kalaam,ShRahe,1,NA,58
Doleoy,ShRahe,1,51,58
Ketsea,ShRahe,1,63,102
Harear,ShRahe,1,NA,104
Kalaam,ShRahe,1,NA,82
Fildit,ShRahe,1,69,69
Kalaam,ShRahe,1,NA,94
Scpfch,ShRahe,1,56,69
Kalaam,ShRahe,1,NA,81
Kalaam,ShRahe,1,NA,69
Brlera,ShRahe,1,NA,70
Nykayi,ShRahe,1,18,102
Sheyhe,ShRahe,1,47,43
Kalaam,ShRahe,1,NA,81
Frwnre,ShRahe,1,95,43
Xenaen,ShRahe,1,20,68
Ketsea,ShRahe,1,58,97
Hoonov,ShRahe,1,81,58
Kalaam,ShRahe,1,NA,69
Nykayi,ShRahe,1,19,103
Kalaam,ShRahe,1,NA,103
Kalaam,ShRahe,1,NA,56
Pietik,ShRahe,1,45,95
Ketsea,ShRahe,1,62,102
Kalaam,ShRahe,1,NA,105
Kalaam,ShRahe,1,NA,54
Kalaam,ShRahe,1,NA,69
Hoonov,ShRahe,1,117,95
Kalaam,ShRahe,1,NA,102
Hoonov,ShRahe,1,92,69
Kalaam,ShRahe,1,NA,58
Auenus,ShRahe,1,79,80
Kalaam,ShRahe,1,NA,104
Kalaam,ShRahe,1,NA,54
Joceoy,ShRahe,1,77,80
Doleoy,ShRahe,1,36,43
Muinuf,ShRahe,1,45,81
Amlimb,ShRahe,1,49,94
Doleoy,ShRahe,1,51,58
Kalaam,ShRahe,1,NA,69
Kalaam,ShRahe,1,NA,68
Kalaam,ShRahe,1,NA,102
Doleoy,ShRahe,1,49,57
Kalaam,ShRahe,1,NA,69
Kalaam,ShRahe,1,NA,94
Mzzuzu,ShRahe,1,17,96
Doleoy,ShRahe,1,61,69
Asovsi,ShRahe,1,81,81
Doleoy,ShRahe,1,62,69
Yadeao,ShRahe,1,NA,69
Karial,ShRahe,1,34,69
Callar,ShRahe,1,43,43
Fildit,ShRahe,1,68,68
Kalaam,ShRahe,1,NA,69
Kalaam,ShRahe,1,NA,42
Sheyhe,ShRahe,1,47,44
Kalaam,ShRahe,1,NA,103
Lukaus,ShRahe,1,NA,104
Kalaam,ShRahe,1,NA,103
Yadeao,ShRahe,1,NA,94
Kalaam,ShRahe,1,NA,96
Scpfch,ShRahe,1,57,69
Kalaam,ShRahe,1,NA,56
Doleoy,ShRahe,1,48,56
Kalaam,ShRahe,1,NA,53
Kalaam,ShRahe,1,NA,56
Kalaam,ShRahe,1,NA,69
Harear,ShRahe,1,NA,97
Xenaen,ShRahe,1,48,96
Kalaam,ShRahe,1,NA,105
Kalaam,ShRahe,1,NA,43
Kalaam,ShRahe,1,NA,43
Clrale,ShRahe,1,41,94
Karial,ShRahe,1,60,95
Kalaam,ShRahe,1,NA,56
Kalaam,ShRahe,1,NA,69
Kalaam,ShRahe,1,NA,43
Scpfch,ShRahe,1,84,96
Xenaen,ShRahe,1,56,104
Doleoy,ShRahe,1,96,103
Scpfch,ShRahe,1,91,104
Amlimb,ShRahe,1,57,102
Nykayi,ShRahe,1,10,94
Lukaus,ShRahe,1,NA,102
Hoonov,ShRahe,1,117,94
Kalaam,ShRahe,1,NA,69
Kalaam,ShRahe,1,NA,68
Scpfch,ShRahe,1,57,69
Yaraao,ShRahe,1,51,69
Hoonov,ShRahe,1,92,69
Asovsi,ShRahe,1,81,81
Ishash,ShRahe,1,21,102
Kalaam,ShRahe,1,NA,56
Ganeab,ShRahe,1,NA,79
Scpfch,ShRahe,1,90,102
Xenaen,ShRahe,1,56,104
Kalaam,ShRahe,1,NA,102
Kalaam,ShRahe,1,NA,57
Kalaam,ShRahe,1,NA,42
Hoonov,ShRahe,1,66,43
Tooyol,ShRahe,1,50,55
Ganeab,ShRahe,1,NA,68
Doleoy,ShRahe,1,88,95
Priare,ShRahe,1,NA,95
Kalaam,ShRahe,1,NA,80
Hoonov,ShRahe,1,91,68
Hoonov,ShRahe,1,125,102
Kalaam,ShRahe,1,NA,104
Scpfch,ShRahe,1,91,104
Bearea,ShRahe,1,40,68
Kalaam,ShRahe,1,NA,104
Kalaam,ShRahe,1,NA,58
Priare,ShRahe,1,NA,95
Cohooe,ShRahe,1,15,69
Doleoy,ShRahe,1,50,58
Kalaam,ShRahe,1,NA,58
Kalaam,ShRahe,1,NA,102
Hoonov,ShRahe,1,117,95
Lukaus,ShRahe,1,NA,96
Lomeom,Sineie,1,NA,12
Doleoy,Stckte,1,50,80
Scpfch,Stckte,1,31,65
Hueyux,Stckte,1,46,65
ShRahe,Stckte,1,55,77
Brlera,Stckte,1,NA,77
Frwnre,Stckte,1,106,76
Yadeao,Stckte,1,NA,65
Lukaus,Stckte,1,NA,76
Doleoy,Stckte,1,48,78
Prttra,Stckte,1,77,77
Priare,Stckte,1,NA,76
Joceoy,Stckte,1,53,78
Yadeao,Stckte,1,NA,66
Ganeab,Stckte,1,NA,65
Scpica,Stckte,1,NA,64
Yadeao,Stckte,1,NA,78
Brlera,Stckte,1,NA,65
Harear,Stckte,1,NA,78
Scpfch,Stckte,1,45,79
Joceoy,Stckte,1,40,65
Joceoy,Stckte,1,50,76
Auenus,Stckte,1,42,65
Nieyia,Stckte,1,NA,65
Brlera,Stckte,1,NA,79
Brlera,Stckte,1,NA,78
Yadeao,Takaan,1,NA,28
Yadeao,Takaan,1,NA,28
Ketsea,Takaan,1,29,15
Mzzuzu,Takaan,1,24,49
Yadeao,Takaan,1,NA,42
Yadeao,Takaan,1,NA,16
Yadeao,Takaan,1,NA,41
Yadeao,Takaan,1,NA,42
Ganeab,Takaan,1,NA,15
Doleoy,Takaan,1,95,49
Yadeao,Takaan,1,NA,15
Lileib,Takaan,1,NA,42
Yadeao,Takaan,1,NA,16
Yadeao,Takaan,1,NA,16
Yadeao,Takaan,1,NA,28
Ketsea,Takaan,1,30,16
Yadeao,Takaan,1,NA,28
Ketsea,Takaan,1,29,15
Yadeao,Takaan,1,NA,42
Yadeao,Takaan,1,NA,28
Yadeao,Takaan,1,NA,28
Yadeao,Takaan,1,NA,28
Coinon,Takaan,1,25,50
Sesseu,Takaan,1,43,48
Yadeao,Takaan,1,NA,15
Karial,Takaan,1,34,15
Xenaen,Takaan,1,54,48
Doleoy,Takaan,1,89,44
Yadeao,Takaan,1,NA,28
Clrale,Takaan,1,28,28
Yadeao,Takaan,1,NA,28
Yadeao,Takaan,1,NA,48
Muinuf,Takaan,1,69,51
Yadeao,Takaan,1,NA,27
Yadeao,Takaan,1,NA,50
Yadeao,Takaan,1,NA,42
Yadeao,Takaan,1,NA,41
Ketsea,Takaan,1,29,15
Yadeao,Takaan,1,NA,28
Yadeao,Takaan,1,NA,51
Yadeao,Takaan,1,NA,27
Yadeao,Takaan,1,NA,15
Yadeao,Takaan,1,NA,27
Yadeao,Takaan,1,NA,50
Yadeao,Takaan,1,NA,51
Yadeao,Takaan,1,NA,16
Yadeao,Takaan,1,NA,15
Yadeao,Takaan,1,NA,28
Xenaen,Takaan,1,56,50
Yadeao,Takaan,1,NA,41
Yadeao,Takaan,1,NA,28
Yadeao,Takaan,1,NA,16
Setier,Takaan,1,42,15
Yadeao,Takaan,1,NA,28
Toenol,Takaan,1,71,27
Yadeao,Takaan,1,NA,27
Frwnre,Takaan,1,147,41
Yadeao,Takaan,1,NA,16
Doleoy,Takaan,1,89,44
Isrosh,Takaan,1,42,48
Yadeao,Takaan,1,NA,16
Ketsea,Takaan,1,30,16
Yadeao,Takaan,1,NA,41
Yadeao,Takaan,1,NA,42
Trnsra,Takaan,1,30,50
Yadeao,Takaan,1,NA,49
Joceoy,Takaan,1,99,48
Sesseu,Takaan,1,46,51
Yadeao,Takaan,1,NA,16
Yadeao,Takaan,1,NA,48
Byonyr,Takaan,1,19,15
Trnsra,Takaan,1,28,48
Yadeao,Takaan,1,NA,49
Yadeao,Takaan,1,NA,16
Yadeao,Takaan,1,NA,42
Hoonou,Takaan,1,43,49
Yadeao,Takaan,1,NA,27
Sesseu,Takaan,1,43,48
Yaraao,Takaan,1,50,15
